0.755754387651999	-0.256232423839836	-0.602644381470461
-0.127688490222541	0.844947138853150	-0.519384233500174
0.642285726923337	0.469477664556088	0.605854576176100

0.756635107239071	-0.259861342935157	-0.599979497100740
-0.129009349277499	0.840253456639669	-0.526621986252079
0.640983542918471	0.475863647543102	0.602240721518114

0.757774206538421	-0.257360721007758	-0.599619638760635
-0.127217239867912	0.843029663906124	-0.522605740166254
0.639995332627869	0.472299105500630	0.606085414077792

0.756266287609611	-0.256206361760290	-0.602012958680070
-0.127687352552973	0.844647315202664	-0.519871958196386
0.641683132257027	0.470031076753960	0.606063977367343

0.755413317509610	-0.257645509083557	-0.602469510745731
-0.128827147390216	0.843107512286065	-0.522085518686452
0.642459559680160	0.472004782153610	0.603702906900156
